rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,1,3,506850,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
2,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,2,15,288775,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
3,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,3,26,269423,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
4,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,4,12,251681,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
5,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,5,19,216478,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
6,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,8,38,214501,Osher Cohen,['israeli mediterranean'],Part II,Israeli
7,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,7,11,214182,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
8,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,6,10,202175,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
9,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,10,3,197158,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
10,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,10,13,4,191655,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
11,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",11,14,5,189446,Benson Boone,['singer-songwriter pop'],Beautiful Things,International
12,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,12,26,162614,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים,Israeli
13,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,11,39,156869,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
14,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,9,3,147784,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
15,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,15,28,140920,יגל אושרי,['israeli pop'],לצאת מדיכאון,Israeli
16,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,19,24,136970,Tate McRae,['pop'],greedy,International
17,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,16,20,131744,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
18,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,21,115,130289,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
19,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,19,34,6,126603,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
20,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,18,22,16,126353,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
21,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,27,38,126029,Osher Cohen,['israeli mediterranean'],Part II,Israeli
22,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,26,42,125758,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה,Israeli
23,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,20,24,7,125594,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten,International
24,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,25,29,125386,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
25,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,18,16,125143,סטילה,['israeli hip hop'],חרבו דרבו,Israeli
26,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,20,41,123653,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
27,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,23,117,114440,Jasmin Moallem,['israeli pop'],יחפים,Israeli
28,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,17,6,112592,ששון איפרם שאולוב,['israeli pop'],הדם שלי,Israeli
29,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,30,89,108948,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
30,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,29,93,108521,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
31,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,28,17,107827,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23),Israeli
32,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,31,19,101277,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,Israeli
33,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,33,36,201,99466,Vance Joy,"['folk-pop', 'modern rock']",Dream Your Life Away,International
34,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,39,55,98744,Osher Cohen,['israeli mediterranean'],אושר,Israeli
35,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,41,44,96576,סטילה,['israeli hip hop'],תיק קטן,Israeli
36,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,38,216,96552,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
37,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,42,175,96291,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
38,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,35,86,94556,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,International
39,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,31,37,14,93998,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Lovin On Me,International
40,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,40,97,92931,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
41,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,33,33,4,92653,אודיה,['israeli pop'],אם אתה שלי,Israeli
42,spotify:track:7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,42,92,2,91572,Beyoncé,"['pop', 'r&b']",TEXAS HOLD 'EM,International
43,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,43,46,3,89305,¥$,[],VULTURES 1,International
44,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,43,24,87447,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל,Israeli
45,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,47,26,87167,Kenya Grace,['singer-songwriter pop'],Strangers,International
46,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,44,35,87078,Olivia Rodrigo,['pop'],GUTS,International
47,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,50,192,87053,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
48,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,32,57,86365,Miley Cyrus,['pop'],Endless Summer Vacation,International
49,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,56,49,82795,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,45,188,82603,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
